factType,organizationId,organizationName,deviceId,deviceName,gatewayId,gatewayName,variableName,displayName,unit,value,timestamp,alarmState,status,text
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,230.84,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=230.84 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,5.46,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=5.46 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.86,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.86 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,9.34,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=9.34 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,228.35,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=228.35 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,4.11,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=4.11 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.84,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.84 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,9.5,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=9.5 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,226.9,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=226.9 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,3.86,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=3.86 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.82,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.82 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,9.66,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=9.66 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,227.14,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=227.14 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,3.88,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=3.88 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.81,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.81 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.4,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.4 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,226.52,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=226.52 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,3.49,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=3.49 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.82,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.82 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.48,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.48 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,226.37,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=226.37 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,3.98,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=3.98 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.82,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.82 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.56,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.56 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,227.07,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=227.07 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,4.05,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=4.05 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.83,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.83 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.64,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.64 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,229,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=229 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,4.64,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=4.64 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.83,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.83 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.72,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.72 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,229.77,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=229.77 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,5.19,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=5.19 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.86,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.86 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.8,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.8 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,231.88,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=231.88 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,5.66,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=5.66 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.87,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.87 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,12.88,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=12.88 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,233.14,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=233.14 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,6.08,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=6.08 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.9,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.9 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,13.04,2026-08-06T02:00:00.000Z,,,"At 2026-08-06T02:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=13.04 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,232.89,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=232.89 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,6.42,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=6.42 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.89,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.89 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,13.2,2026-08-06T00:00:00.000Z,,,"At 2026-08-06T00:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=13.2 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,VoltageA,VoltageA,V,231.08,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) VoltageA=231.08 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,ActivePower,ActivePower,kW,5.4,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) ActivePower=5.4 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,PowerFactor,ratio,0.87,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerFactor=0.87 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,PowerConsumption,kWh,13.36,2026-08-05T22:00:00.000Z,,,"At 2026-08-05T22:00:00.000Z, Energy Meter 002 (Greenfield Energy Co) PowerConsumption=13.36 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,231.46,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=231.46 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,5.56,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=5.56 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.88,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.88 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.1,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.1 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,230.61,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=230.61 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,5.03,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=5.03 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.86,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.86 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.18,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.18 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,228.5,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=228.5 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,4.69,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=4.69 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.85,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.85 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.26,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.26 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,228.04,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=228.04 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,4.15,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=4.15 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.83,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.83 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.34,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.34 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,226.27,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=226.27 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,3.79,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=3.79 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.82,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.82 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.42,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.42 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,226.28,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=226.28 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,3.7,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=3.7 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.81,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.81 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.5,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.5 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,VoltageA,VoltageA,V,226.22,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) VoltageA=226.22 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,ActivePower,ActivePower,kW,3.68,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) ActivePower=3.68 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,PowerFactor,ratio,0.82,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerFactor=0.82 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,PowerConsumption,kWh,16.58,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 003 (Greenfield Energy Co) PowerConsumption=16.58 kWh."
